title,company,salary,description,link,source,scraped_at,location
HLEDÁ SE OSOBNÍ BANKÉŘ/OBCHODNÍK – LOVEC S TAHEM NA BRANKU,Pobočka Partners Banky Turnov,40 000 ‍–‍ 80 000 Kč,Detail pozice,https://www.jobs.cz/rpd/2000921722/?searchId=9604a65a-76a6-4dfc-b259-e1b9e7cf333c&rps=233,Jobs.cz,1767288713.9827347,Turnov
Assistance Services Specialist with German (MOTO/HOME),"AXA ASSISTANCE CZ, s.r.o.",40 200 ‍–‍ 44 000 Kč,"AXA, protože...

…je flexibilní: ve způsobu práce, ve využívání nových cest, ve vztahu ke klientům i kolegům. V AXA hledáme řešení i mimo běžné postupy a umíme se flexibilně domluvit podle potřeby.

…je férová. Na čem se domluvíte, to platí – ať už je to s vedením, nebo s kolegy. V AXA také oceňujeme úsilí. Když dáte do práce 100 %, dostanete 100 % zpátky.

…je přátelská. V AXA máme příjemnou atmosféru, i když jsme korporát. Známe se, zdravíme se, smějeme se. Máme spíše kamarádské než čistě profesní vztahy.

…je podporující. Pomáháme si, a když je třeba, podržíme se. Máme vstřícné nadřízené, za kterými můžeme s čímkoli přijít. Na problémy prostě nikdy nejsme sami.

…je týmová. Pracujeme v semknutých týmech a dobře funguje i spolupráce a komunikace mezi odděleními. Individualismus a neochota se u nás nenosí. Neházíme si klacky pod nohy.

…je inovativní. Implementujeme nové technologie, vylepšujeme naše procesy i produkty, modernizujeme nejen naše kanceláře.

…je to jízda. Naše práce není nudný stereotyp, pomáháme klientům v různorodých a často i náročných situacích. Musíme zvládat multitasking, je tu živo.

…je tu pro klienty. Zaměřujeme se na asistenční služby, na kontaktní centrum nám proto lidé volají sami, když potřebují s něčím pomoct.",https://www.jobs.cz/rpd/2000945923/?searchId=9604a65a-76a6-4dfc-b259-e1b9e7cf333c&rps=233,Jobs.cz,1767288715.0520523,Ostrava – Moravská Ostrava
Vedoucí práškové lakovny,ASPERA technology s.r.o.,,,https://www.jobs.cz/rpd/2000921726/?searchId=9604a65a-76a6-4dfc-b259-e1b9e7cf333c&rps=233,Jobs.cz,1767288715.863914,České Budějovice – České Budějovice 6
"SERVISNÍ SPECIALIST(K)A pro zařízení VVN (GCB, VVN vypínače, GIS) - Náborový příspěvek!!!",Hitachi Energy Czech Republic s.r.o.,,,https://www.jobs.cz/rpd/2000934941/?searchId=9604a65a-76a6-4dfc-b259-e1b9e7cf333c&rps=233,Jobs.cz,1767288716.8398674,Jihočeský kraj + 11 dalších lokalit
Sales Executive @ Hilton Prague Old Town,Hilton hotels,45 000 ‍–‍ 48 000 Kč,,https://www.jobs.cz/rpd/2000837939/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288718.6988506,Praha – Nové Město
SALES REPRESENTATIVE – PRAHA,ALTRO Executive Search,,,https://www.jobs.cz/rpd/2000785416/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288719.2131715,Praha
Vedoucí výroby (muž/žena),FINTHERM a.s.,,,https://www.jobs.cz/rpd/2000916244/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288719.8858783,Praha – Třeboradice
Marketing Specialist,"ACEMA Credit Czech, a.s.",45 000 ‍–‍ 60 000 Kč,,https://www.jobs.cz/rpd/2000850297/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288720.673285,Praha – Libeň
Programátor IT junior,ESSOX s.r.o.,,,https://www.jobs.cz/rpd/2000921719/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288721.5093765,České Budějovice – České Budějovice 7
Operátor/ka výrobní linky a vedoucí výrobní linky,Well Well Potraviny s.r.o.,23 000 ‍–‍ 33 000 Kč,,https://www.jobs.cz/rpd/2000888524/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288722.3899767,Lipník nad Bečvou – Lipník nad Bečvou I-Město
Specialista aplikační IT podpory,Made4Net Systems s.r.o.,,,https://www.jobs.cz/rpd/2000964564/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288723.0069113,Praha – Nusle
PROCESS ENGINEER (M/Ž),GXO Logistics,,,https://www.jobs.cz/rpd/2000658003/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288723.9236856,Bor – Nová Hospoda
Offline marketing specialista (m/ž),Obchodní skupina K+B a expert,,"Úvodní stránka > Kariéra

Kariéra
O nás
Volné pozice
Průběh výběrového řízení
Pošlete životopis
Vzdělávání a rozvoj
Kontakty Kariéra",https://www.jobs.cz/rpd/2000921675/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288724.9690082,Klíčany
Data Analyst / Risk Management Consultant,Quantitative Consulting s.r.o.,,,https://www.jobs.cz/rpd/2000946187/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288725.467278,Praha – Nové Město
Assistance Services Specialist with German (Travel),"AXA ASSISTANCE CZ, s.r.o.",40 200 ‍–‍ 44 000 Kč,"AXA, protože...

…je flexibilní: ve způsobu práce, ve využívání nových cest, ve vztahu ke klientům i kolegům. V AXA hledáme řešení i mimo běžné postupy a umíme se flexibilně domluvit podle potřeby.

…je férová. Na čem se domluvíte, to platí – ať už je to s vedením, nebo s kolegy. V AXA také oceňujeme úsilí. Když dáte do práce 100 %, dostanete 100 % zpátky.

…je přátelská. V AXA máme příjemnou atmosféru, i když jsme korporát. Známe se, zdravíme se, smějeme se. Máme spíše kamarádské než čistě profesní vztahy.

…je podporující. Pomáháme si, a když je třeba, podržíme se. Máme vstřícné nadřízené, za kterými můžeme s čímkoli přijít. Na problémy prostě nikdy nejsme sami.

…je týmová. Pracujeme v semknutých týmech a dobře funguje i spolupráce a komunikace mezi odděleními. Individualismus a neochota se u nás nenosí. Neházíme si klacky pod nohy.

…je inovativní. Implementujeme nové technologie, vylepšujeme naše procesy i produkty, modernizujeme nejen naše kanceláře.

…je to jízda. Naše práce není nudný stereotyp, pomáháme klientům v různorodých a často i náročných situacích. Musíme zvládat multitasking, je tu živo.

…je tu pro klienty. Zaměřujeme se na asistenční služby, na kontaktní centrum nám proto lidé volají sami, když potřebují s něčím pomoct.",https://www.jobs.cz/rpd/2000944310/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288726.7974696,Ostrava – Moravská Ostrava
Sales manager - IT professional services,"Devoteam, s.r.o.",,,https://www.jobs.cz/rpd/2000875072/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288727.2782176,Praha – Staré Město
Silvestrovská brigáda pro číšníky a servírky 🎉,Pytloun Hotels Management s.r.o.,,,https://www.jobs.cz/rpd/2000946190/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288727.8053694,Praha – Nové Město
Community manažer/ka pro projekt Diana,CzechInvest,,,https://www.jobs.cz/rpd/2000934917/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288728.6639817,Praha – Nové Město
Junior Data Scientist - media & advertising,"Omnicom Media Group, s.r.o.",,,https://www.jobs.cz/rpd/2000946183/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288729.4755049,Praha – Nusle
Spare Parts Team Leader (m/ž/s),Alliance Laundry CE s.r.o.,,,https://www.jobs.cz/rpd/2000222720/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288730.6527774,Příbor
Facility Manager (m/ž),SVOBODA & WILLIAMS s.r.o.,,,https://www.jobs.cz/rpd/2000921705/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288731.4348555,Praha
TESTER ŘÍDÍCÍCH SYSTÉMŮ (Zkušební technik elektro) (m/ž),Elektroline a.s.,35 000 ‍–‍ 42 000 Kč,,https://www.jobs.cz/rpd/2000921702/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288731.9708953,Praha – Kobylisy
IT Solution Designer with German,Deutsche Telekom Services Europe Czech Republic s.r.o.,,,https://www.jobs.cz/rpd/2000946169/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288732.5009542,Brno – Štýřice
Hledáme novou tvář pro střední a severní Moravu: obchodník s elektroinstalačním materiálem,ELEMAN spol. s r.o.,40 000 ‍–‍ 50 000 Kč,,https://www.jobs.cz/rpd/2000934742/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288733.0638053,Olomoucký kraj
IT MANAŽER,Tiyo a.s.,80 000 ‍–‍ 95 000 Kč,,https://www.jobs.cz/rpd/2000946180/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288733.6413736,Hořice – Libonice
Manažer/ka SFS,TOP TANK s.r.o.,,,https://www.jobs.cz/rpd/2000921668/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288734.2627647,Praha – Smíchov
Manažer servisu a realizace,RSBP spol. s r.o.,,,https://www.jobs.cz/rpd/2000946165/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288734.9937267,Ostrava – Radvanice
Vývojář testovacího frameworku,EPLAN Solutions s.r.o.,,,https://www.jobs.cz/rpd/2000916224/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288735.6607454,Praha – Holešovice
Asistent/-ka prodeje - Praha 1,Hodinářství Bechyně s.r.o.,,,https://www.jobs.cz/rpd/2000526194/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288736.4421525,Praha – Nové Město
👨‍🍳 Vedoucí směny – hlavní kuchař/ka | až 80 000 Kč,Yam Yam s.r.o.,65 000 ‍–‍ 80 000 Kč,,https://www.jobs.cz/rpd/2000934909/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288737.2303154,Praha – Nové Město
Specialista controllingu a plánování,Zdravotní pojišťovna ministerstva vnitra ČR,,,https://www.jobs.cz/rpd/2000942727/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288738.0252497,Praha – Vinohrady
CYBER SECURITY ADMINISTRATOR / SOAR ADMINISTRATOR,NEXT GENERATION SECURITY SOLUTIONS s.r.o.,,,https://www.jobs.cz/rpd/2000875001/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288738.6665988,Praha – Holešovice
Laborant,"COLAS CZ, a.s.",,,https://www.jobs.cz/rpd/2000921682/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288739.5542977,Jihlava
Customer Quality Engineer,Ammann Czech Republic s.r.o.,,,https://www.jobs.cz/rpd/2000921681/?searchId=d44adbf8-f0b2-4eac-a043-8139b5c67008&rps=233,Jobs.cz,1767288740.4456797,Nové Město nad Metují
"Obchodník, nemovitostí žádné cold cally - 150 000 Kč",VIAGEM a.s.,80 000 ‍–‍ 150 000 Kč,,https://www.jobs.cz/rpd/2000664573/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288742.1163971,Praha – Karlín
"Vedoucí manažer PR (ekonomika, stavebnictví, bytový trh)",CENTRAL GROUP a.s.,100 000 ‍–‍ 150 000 Kč,"VOLNÉ POZICE
 
O NÁS
226 222 222
Napište nám
Můj výběr
EN
Chtěli byste pracovat pro lídra trhu?

Pojďte spolu s námi rozvíjet novou Prahu!

CENTRAL GROUP a.s.

Budova EMPIRIA
Na Strži 1702/65, 140 00 Praha 4

 226 222 222, 226 221 111
 info@central-group.cz

RYCHLÉ ODKAZY
Přehled všech projektů
Vyhledat byt
Možnosti financování
Jak postupovat při koupi
Pro média
Kariéra
Kontakty
Společnosti koncernu
SLEDUJTE NÁS
   
Mapa stránek
Tisk
Vyhledat na webu",https://www.jobs.cz/rpd/2000945976/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288742.8856692,Praha – Nusle
Supervisor with German (MOTO/HOME),"AXA ASSISTANCE CZ, s.r.o.",,"AXA, protože...

…je flexibilní: ve způsobu práce, ve využívání nových cest, ve vztahu ke klientům i kolegům. V AXA hledáme řešení i mimo běžné postupy a umíme se flexibilně domluvit podle potřeby.

…je férová. Na čem se domluvíte, to platí – ať už je to s vedením, nebo s kolegy. V AXA také oceňujeme úsilí. Když dáte do práce 100 %, dostanete 100 % zpátky.

…je přátelská. V AXA máme příjemnou atmosféru, i když jsme korporát. Známe se, zdravíme se, smějeme se. Máme spíše kamarádské než čistě profesní vztahy.

…je podporující. Pomáháme si, a když je třeba, podržíme se. Máme vstřícné nadřízené, za kterými můžeme s čímkoli přijít. Na problémy prostě nikdy nejsme sami.

…je týmová. Pracujeme v semknutých týmech a dobře funguje i spolupráce a komunikace mezi odděleními. Individualismus a neochota se u nás nenosí. Neházíme si klacky pod nohy.

…je inovativní. Implementujeme nové technologie, vylepšujeme naše procesy i produkty, modernizujeme nejen naše kanceláře.

…je to jízda. Naše práce není nudný stereotyp, pomáháme klientům v různorodých a často i náročných situacích. Musíme zvládat multitasking, je tu živo.

…je tu pro klienty. Zaměřujeme se na asistenční služby, na kontaktní centrum nám proto lidé volají sami, když potřebují s něčím pomoct.",https://www.jobs.cz/rpd/2000945918/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288743.671744,Ostrava – Moravská Ostrava
Vedoucí manažer - Iniciativa pro dostupné bydlení,CENTRAL GROUP a.s.,100 000 ‍–‍ 150 000 Kč,"VOLNÉ POZICE
 
O NÁS
226 222 222
Napište nám
Můj výběr
EN
Chtěli byste pracovat pro lídra trhu?

Pojďte spolu s námi rozvíjet novou Prahu!

CENTRAL GROUP a.s.

Budova EMPIRIA
Na Strži 1702/65, 140 00 Praha 4

 226 222 222, 226 221 111
 info@central-group.cz

RYCHLÉ ODKAZY
Přehled všech projektů
Vyhledat byt
Možnosti financování
Jak postupovat při koupi
Pro média
Kariéra
Kontakty
Společnosti koncernu
SLEDUJTE NÁS
   
Mapa stránek
Tisk
Vyhledat na webu",https://www.jobs.cz/rpd/2000945973/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288744.4936302,Praha – Nusle
Mistr - výroba,Ammann Czech Republic s.r.o.,,,https://www.jobs.cz/rpd/2000921674/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288745.444164,Nové Město nad Metují
Senior Typescript AI Engineer,Make,,,https://www.jobs.cz/rpd/2000806360/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288746.2187304,Praha – Libeň
Senior Full-Stack Software Engineer - Product Platform,Make,,,https://www.jobs.cz/rpd/2000806364/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288747.0645256,Praha – Libeň
Sociální pracovník/ce pro Krizový tým,"Fokus Praha, z.ú.",30 000 ‍–‍ 40 000 Kč,,https://www.jobs.cz/rpd/2000456190/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288747.5608432,Praha – Nové Město
Applied AI Engineer (TypeScript),Make,,,https://www.jobs.cz/rpd/2000806367/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288748.2938259,Praha – Libeň
Internal Trainer with German,"AXA ASSISTANCE CZ, s.r.o.",,"AXA, protože...

…je flexibilní: ve způsobu práce, ve využívání nových cest, ve vztahu ke klientům i kolegům. V AXA hledáme řešení i mimo běžné postupy a umíme se flexibilně domluvit podle potřeby.

…je férová. Na čem se domluvíte, to platí – ať už je to s vedením, nebo s kolegy. V AXA také oceňujeme úsilí. Když dáte do práce 100 %, dostanete 100 % zpátky.

…je přátelská. V AXA máme příjemnou atmosféru, i když jsme korporát. Známe se, zdravíme se, smějeme se. Máme spíše kamarádské než čistě profesní vztahy.

…je podporující. Pomáháme si, a když je třeba, podržíme se. Máme vstřícné nadřízené, za kterými můžeme s čímkoli přijít. Na problémy prostě nikdy nejsme sami.

…je týmová. Pracujeme v semknutých týmech a dobře funguje i spolupráce a komunikace mezi odděleními. Individualismus a neochota se u nás nenosí. Neházíme si klacky pod nohy.

…je inovativní. Implementujeme nové technologie, vylepšujeme naše procesy i produkty, modernizujeme nejen naše kanceláře.

…je to jízda. Naše práce není nudný stereotyp, pomáháme klientům v různorodých a často i náročných situacích. Musíme zvládat multitasking, je tu živo.

…je tu pro klienty. Zaměřujeme se na asistenční služby, na kontaktní centrum nám proto lidé volají sami, když potřebují s něčím pomoct.",https://www.jobs.cz/rpd/2000945921/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288749.127802,Ostrava – Moravská Ostrava
Junior Project Development Manager - ve stavebnictví,CORWIN CZ s.r.o.,,,https://www.jobs.cz/rpd/2000946160/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288750.0000575,Praha – Nové Město
Referent/specialista logistiky - námořní a železniční přepravy,"VÍTKOVICE STEEL, a.s.",,,https://www.jobs.cz/rpd/2000921660/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288751.0591717,Ostrava – Hulváky
sociální pracovník Sociální rehabilitace sv. Markéty a Poradny pro lidi v nouzi,Charita Jindřichův Hradec,27 000 ‍–‍ 27 900 Kč,,https://www.jobs.cz/rpd/2000921639/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288751.906317,Jindřichův Hradec – Jindřichův Hradec II
Přípravář / Pomocník v lakovně – práce v Německu (m/ž/jiné),AUTO1 Group Operations SE,50 000 ‍–‍ 57 000 Kč,,https://www.jobs.cz/rpd/2000946159/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288752.6029034,Německo
React Developer,ARGO22 s.r.o.,,,https://www.jobs.cz/rpd/2000803068/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288753.3527567,České Budějovice – České Budějovice 1
Konstruktér junior,BEDNAR FMT s.r.o.,,,https://www.jobs.cz/rpd/2000921662/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288754.115058,Praha – Vinoř
Autolakýrník / Lakýrník – práce v Německu (m/ž/jiné),AUTO1 Group Operations SE,70 000 ‍–‍ 80 000 Kč,,https://www.jobs.cz/rpd/2000946158/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288754.6104295,Německo
Finanční manažer,RSJ Custody s.r.o.,,,https://www.jobs.cz/rpd/2000921613/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288755.1261911,Praha – Nové Město
✈️ Technolog montáže leteckých motorů ✈️,GE Aviation Czech s.r.o.,,,https://www.jobs.cz/rpd/2000921661/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288756.1062737,Praha – Letňany
Technik PDR / Karosář / Detailing (m/ž/jiné),AUTO1 Group Operations SE,70 000 ‍–‍ 80 000 Kč,,https://www.jobs.cz/rpd/2000946156/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288756.8434532,Německo
Manažer/ka sociálních služeb – oblast péče | Plný úvazek | Diakonie Praha,Diakonie ČCE - středisko Praha,,Detail pozice,https://www.jobs.cz/rpd/2000839624/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288757.9292495,Praha – Vinohrady
Vedoucí provozu,"HEWER, z.s.",53 000 Kč,,https://www.jobs.cz/rpd/2000921651/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288758.599329,Praha – Strašnice
VEDOUCÍ PRODEJEN DOLNÍ DVOŘIŠTĚ A STUDÁNKY,"TRAVEL FREE, s.r.o.",,,https://www.jobs.cz/rpd/2000934883/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288759.3803933,Dolní Dvořiště
Senior/Experienced Electronic Engineer,VALEO PRAHA,,"VÝVOJOVÍ INŽENÝŘI
VÝROBNÍ INŽENÝŘI
MANUÁLNÍ PRACOVNÍCI
PŘÍLEŽITOSTI PRO STUDENTY
KALENDÁŘ
AKCÍ
NÁŠ
BLOG
VŠECHNY VOLNÉ POZICE
Zpět nahoru

Jsme dodavatelem pro automobilový průmysl a partnerem automobilek na celém světě. Jako technologická společnost navrhujeme inovativní řešení pro chytrou mobilitu se zvláštním důrazem na autonomní řízení a snižování emisí CO2.

KONTAKT

© 2026 Valeo | Powered by Alma Career
Nahlásit nezákonný obsah
Nastavení cookies
Transparentnost
Reklama na portálech Alma Career
Zásady ochrany soukromí
Podmínky používání

© Alma Career Czechia s.r.o. Vizuální podoba webové stránky může být rovněž předmětem autorských práv třetích stran

Webovou stránku stránku pro klienta vytvořila a provozuje Alma Career Czechia s.r.o., IČO 26441381, se sídlem Menclova 2538/2, Libeň, 180 00 Praha 8, sp. zn. C 82484 vedená u Městského soudu v Praze.",https://www.jobs.cz/rpd/2000917198/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288760.5920517,Praha – Strašnice
Zajímá tě svět IT? Přidej se k nám jako IT support L1/L2.,SYNOT TECH s.r.o.,,,https://www.jobs.cz/rpd/2000934890/?searchId=6dec709b-5063-4642-8c5c-aff308ebed16&rps=233,Jobs.cz,1767288761.2811234,Brno – Trnitá
